x,y,token
24.630697,-18.490208,playing
12.975076,-22.853292,restless
1.4675668,-19.019567,wrapt
4.331779,-4.119327,tenderly
8.013412,1.2794023,ties
-38.17075,8.066823,also
34.217636,23.649534,fears
14.788978,35.999966,wingfield
0.6048917,-3.7525406,alike
29.42711,37.719185,benevolence
27.173384,32.775753,habit
25.12577,36.889088,profession
6.432575,12.826191,reserved
37.75602,27.800074,prevented
26.86366,36.682537,capable
-23.741852,23.240524,reproach
-6.742429,14.275511,perfection
-40.166553,6.975024,worshipping
14.590914,-24.706888,clearness
32.446983,27.431686,ungracious
-32.765392,20.125883,law
-23.097507,8.689804,escaped
50.659004,-12.827652,calmly
-18.456202,18.477474,blindness
23.918053,30.63667,regardless
33.999344,40.321472,forbearance
19.263971,7.2021656,peculiarities
-5.7806234,22.59438,bestowed
15.737824,53.55164,charity
38.080647,30.046503,cordiality
19.812782,-32.819138,seated
-16.56441,-8.007795,shake
-30.979708,11.140138,grievous
41.524548,8.584593,hesitated
45.325634,22.989193,excepting
-28.997902,23.153128,false
28.892591,30.970661,extent
15.4515705,27.937826,exact
6.208652,18.560787,letters
24.5057,46.086094,doubted
44.869907,27.12251,disengaged
-24.15525,38.552814,forget
7.028817,-8.234275,strike
34.64598,32.193314,convenience
58.508747,0.7130748,aside
35.546574,48.122215,misery
5.1105757,-43.375965,flying
50.910225,15.623394,september
-34.33859,-38.76843,scarlet
31.537115,13.39788,fever
8.955875,-7.9541492,passes
-28.015762,-21.884869,fly
-43.077866,2.4560683,exceeding
46.056828,19.932848,weymouth
-8.605256,51.474552,madam
2.6154497,49.47537,signed
13.902829,31.082104,f
41.670464,-7.220539,c
51.483227,-10.721044,coolly
-0.56080526,37.404835,finds
-34.030315,-0.26201248,whence
-1.199385,12.006435,xii
32.02457,31.046698,procuring
7.818615,35.964638,quarrelled
48.709286,27.779686,assist
30.910946,-13.806344,danced
11.929889,-36.674244,arms
26.245127,36.307266,estimate
-5.780777,5.173815,lives
30.946999,49.957024,example
13.559335,20.111115,argument
-14.949002,1.7313097,bitterly
44.58496,35.557877,disappointed
-5.6098876,40.546715,ye
40.325657,18.19466,succeeded
22.991877,-0.20690136,english
9.396085,6.531804,burying
32.633472,21.271013,calmness
29.96789,36.00468,indifference
32.94403,33.20952,subjects
29.451668,11.288021,occasionally
45.341385,-14.162299,magistrate
16.392641,-8.423793,curious
-26.21881,-27.43769,field
22.018333,9.8921995,local
-21.370407,23.426373,fail
49.79652,13.2336035,longest
15.431985,-43.98717,fence
-1.1279722,-31.675459,destination
-41.24717,-37.98243,wheat
-12.723813,-34.99762,spring
-27.083326,-28.444056,corn
14.224818,13.773949,equality
34.571926,30.49301,rendered
50.597183,-10.5447445,interrupting
-26.148485,15.486278,labours
39.458157,-19.502346,terribly
53.422,-15.438791,tired
14.644221,27.774073,article
41.596615,-3.085106,ordered
31.155993,24.477951,discourse
-53.6168,-22.93816,south
26.8363,33.717403,weakness
9.039115,-14.580958,throat
5.2738214,10.410505,envious
18.398838,57.195755,miserable
4.7608695,25.118275,forgets
-0.45846874,37.804714,tells
22.999939,37.557064,practice
51.16309,3.7095745,calling
8.994315,3.8661447,applying
-2.7304752,-10.282887,august
29.31095,-34.049538,heavy
-3.8494315,4.3518314,sickly
-16.880482,36.969738,confound
44.10542,24.318281,neighbourhood
-8.529794,-18.136002,airy
24.02261,2.5169158,vicinity
14.149787,-31.61763,pale
44.19991,-23.788609,turning
46.35015,13.023453,intending
1.2146221,15.721008,scotland
24.533796,29.742891,prejudice
-17.73983,3.421919,praising
43.820557,17.988329,accidentally
6.198238,42.098347,excessively
52.756275,-7.822718,colonel
53.909603,35.734085,campbell
38.25475,16.783417,topic
44.450665,16.496792,similar
25.494347,17.978262,harmony
39.5264,32.84263,agitation
-34.52313,-23.80641,houses
20.782925,35.017,unfortunately
31.615286,18.553745,recent
49.06724,-20.81453,cook
-44.699226,0.42282012,hired
16.243835,21.628263,dangerous
33.810585,-32.329567,shaking
34.872616,12.578573,fixing
-34.789085,38.59803,ear
27.825443,31.034004,consequences
-16.293365,38.207546,suffice
-37.10961,29.200552,restore
23.814194,5.966808,relish
46.19703,16.113888,interval
-51.80114,13.612496,moreover
20.162792,-43.17201,mud
-21.46043,42.066544,holds
-32.567448,-33.996693,pure
49.17509,20.077785,lodgings
-38.053352,6.3746142,consulted
36.058548,-5.400335,stake
5.7345266,-7.204499,travel
45.276386,-39.436573,reached
5.742353,-26.13352,breaking
-53.676243,-22.195312,coast
13.376889,44.62823,convey
5.4646726,-24.889946,moving
-23.272558,-42.248596,cut
2.4080994,-39.563705,meadows
9.974646,35.794113,conceive
-2.2842941,20.9374,proving
38.104385,-34.016064,harsh
35.368607,24.652945,reflections
32.449207,5.8111615,unconsciously
32.42356,15.848032,soothing
12.364444,-45.26717,swiftly
0.31354535,-25.0915,mornings
40.383564,40.260868,engagement
37.393394,20.541811,avoiding
27.969557,42.788586,denial
32.54464,37.470375,preference
9.006118,12.545045,division
41.847374,25.241772,occupy
56.172043,18.24035,carriages
16.91423,5.922437,numbers
-11.025677,10.630718,doom
12.304475,-20.711683,feverish
-43.84642,2.4271843,sore
15.210901,-17.79568,representing
18.114986,-27.090141,advanced
-8.853139,36.424114,carry
9.4872265,-23.291039,glowing
26.961317,-16.436699,roast
0.14773297,39.678818,mutton
1.2932436,43.047024,pudding
-2.208302,-25.639002,hastening
25.89139,49.62957,complaint
-16.299267,-30.624067,heat
0.928097,-17.406214,pulse
21.55591,41.61643,liable
3.348088,-11.696224,throats
37.164165,23.940405,alarm
28.80535,23.725565,excess
10.697033,50.828632,remain
-29.876875,-14.789572,feed
-7.856101,-47.445152,snow
-1.5027112,44.00839,interfere
-5.6398225,-26.481726,hoarse
7.443637,22.463512,demand
46.96667,15.2101965,previous
-47.871647,10.813173,vision
36.856995,-32.887867,muttering
-19.040813,6.502989,rejoicing
5.7897835,35.60901,civilly
28.738163,43.3479,accepting
30.33835,23.186583,prompt
-1.1647922,-14.018519,exulting
19.903484,10.834983,employments
27.818176,30.08819,duties
33.926414,10.888021,parting
54.37125,5.262046,news
-31.66443,-2.4511995,prepared
0.71311593,-4.1576104,balance
-36.38366,13.193819,works
23.14823,23.147018,moderate
8.166976,1.985379,negligent
36.756012,5.8001513,astonishment
37.477924,12.638118,imagining
36.92221,41.920017,behaviour
47.93605,21.558924,accordingly
14.281383,35.34059,mistakes
36.46624,33.232693,increasing
38.810925,31.70014,coldness
8.436763,-26.714811,motion
-2.0062542,-46.198673,flakes
-7.1557164,-48.083363,sky
7.1366177,-61.990326,white
22.61773,31.329996,happiest
-33.23103,0.26169577,abroad
-37.642612,-15.590436,sacrifice
-15.49662,29.933428,drive
38.7258,38.738003,expressing
17.932287,8.862117,encounter
-21.632742,19.360844,folly
11.653815,49.14004,deem
-26.67799,-16.308718,clothing
-1.2601122,-11.868098,defiance
19.029036,-24.167658,shelter
37.650673,-25.693996,dull
-7.2256107,-43.623398,dismal
-58.909283,0.47185844,servants
4.0799923,-31.9435,shivering
56.24726,18.26179,rooms
37.74232,8.443181,assent
29.55214,10.998257,usually
36.417995,15.968166,travelling
24.615763,18.250324,heroism
22.753275,-41.453136,glasses
12.122737,-57.11924,wrapped
50.118645,15.139599,arrived
42.203415,-31.595362,step
45.565414,-32.136784,dressing
34.88834,11.329466,lengthened
29.994213,-25.188263,dress
39.41579,27.423237,flattered
31.605858,22.09583,cordial
16.977919,42.339172,complaints
46.21896,16.18131,lasted
35.62434,6.5358787,dismay
25.491472,5.816888,contrivances
11.00949,9.248083,modern
-37.807903,-21.693138,fenced
1.8138483,3.0657458,guarded
-20.124523,-8.426552,breath
-11.595531,-34.61318,afternoon
-12.689609,51.664536,ha
-12.37659,-42.503582,snows
17.59403,35.502197,extremely
0.57209283,29.367207,astonished
-11.397852,-43.394688,fires
22.09899,12.871804,hospitable
38.372906,19.628078,accommodate
-25.472555,53.049824,enter
48.319847,27.142,paid
26.117538,-28.152311,sweep
-45.933792,-27.11386,gate
-3.3450356,-15.637565,joyous
-34.755653,1.6342212,disperse
51.227108,29.127483,related
32.17715,31.42472,arrangements
36.791985,38.453014,communication
13.930585,47.065952,enjoy
35.155323,19.896276,engrossed
10.276164,14.470851,project
30.42,-42.68258,elbow
-39.27059,14.947013,continually
26.163229,43.241657,avoid
16.155945,15.201457,internal
12.538442,31.055487,suggestion
16.415333,26.02596,absurd
10.194777,-1.4023063,insufferable
-7.6819587,21.202065,zeal
30.291178,17.783012,effort
-38.155186,32.916363,preserve
6.2172823,35.90224,positively
48.76151,9.28446,amongst
-38.720688,-42.234474,coupled
34.85959,39.23269,sensations
26.226938,19.662157,appearing
32.489376,16.631845,polite
2.024401,9.999548,substance
0.801763,20.071838,released
24.805145,-30.673714,saddle
5.8773785,33.137814,assented
-38.104317,-15.671978,sacrifices
50.477474,14.055804,january
-26.818563,18.850111,secrets
-13.317509,-1.1986208,stir
-31.464876,-10.741111,issue
50.818268,-18.575083,nodding
17.359674,29.715153,calculate
57.520893,-10.050259,).
-37.02645,-32.180874,stone
-4.172884,43.214012,devil
41.34067,40.725086,wishing
34.30211,24.960114,sanguine
4.078153,-30.039385,stands
11.861873,40.38619,rules
-11.440235,36.033962,spare
-39.052425,22.662792,blessing
46.175865,16.275928,confinement
9.933998,31.194412,gladly
34.265625,27.86891,apprehensive
-20.310364,17.946348,jealousy
20.331945,51.858036,jealous
36.154648,41.38922,caution
28.47934,39.389397,individual
49.823635,29.464487,nephew
-26.768288,44.396854,awake
-10.615874,9.388636,terror
-30.614656,24.328384,perverse
39.038956,9.301406,earnestness
-46.59311,-26.897772,chamber
44.4179,20.004578,learnt
31.271307,23.24226,concealing
-27.802542,22.59038,abominable
14.448739,-23.465351,disorder
18.107758,32.437332,scrupulous
20.16843,20.61084,careless
-1.912691,18.25288,nurse
50.40954,-10.488793,catching
-10.563285,38.561523,complain
29.44939,20.98925,assuming
3.0010195,48.328587,offended
46.499664,22.1694,removing
-30.050943,27.109764,reproof
11.271167,44.2208,succeed
35.059425,9.17185,examining
23.347357,-34.451332,opened
-28.272825,-37.546505,covered
4.396495,-34.83825,drifting
-13.627377,-29.436453,wind
11.937135,47.95591,prove
51.51389,24.134844,engagements
-13.07073,-28.384354,storm
14.727546,-15.210357,consternation
16.214739,-22.943981,pursuing
-6.791218,-45.88739,blown
-11.58458,-36.94751,bleak
-7.606586,-50.577118,midnight
-0.9664169,30.902163,confessing
-24.937187,22.339975,lest
17.288454,-19.754349,hurrying
31.620346,32.01225,accommodation
-48.3715,-1.1110305,lodged
37.76735,7.1061854,exclamation
-2.1821926,24.8505,revived
6.058811,-0.04940115,adventurous
7.6093473,-43.896664,along
37.61861,-17.167067,nowhere
-9.731425,-44.445236,clouds
-43.785984,9.073298,tidings
31.564335,15.134572,urging
37.056065,9.732311,brief
-25.451532,-39.724407,ring
42.175156,-34.029205,bell
-10.403537,-7.189694,rung
-0.00817621,-22.85592,cool
-13.676737,28.885904,recover
27.378141,-38.267334,carefully
41.20952,19.370234,discovery
2.5818644,-24.185001,darker
-46.48808,-29.18505,shut
48.37894,22.27549,tete
36.06272,31.949907,suspicions
-2.0818543,-31.86618,quarters
5.8557835,30.173237,restrain
38.09095,7.9144673,gravity
31.448332,-38.876225,seized
2.3953965,29.245188,demanded
-9.756206,11.256871,violent
-1.4205457,26.146166,declaring
47.028187,26.291,hoping
-6.679365,25.979837,fearing
29.290642,18.807251,ardent
47.026955,28.512074,resolved
8.844342,39.012756,seriously
41.409473,35.054535,apology
8.197367,-3.9428282,vainly
26.69947,42.891068,resolve
-20.919304,11.615356,drunkenness
9.691617,41.87344,_me_
-22.836662,30.073109,deliver
43.830288,9.084023,accent
38.36036,8.141879,amazement
-24.756367,-10.997963,drunk
5.2489004,36.38114,protested
33.84325,36.78793,suspicion
32.823498,-36.346497,slightly
34.007908,43.671017,acknowledging
56.87815,-13.07418,resumed
42.303432,23.414036,urgent
9.961758,31.152836,presumption
3.9428558,0.56402814,struggles
30.114693,36.839336,politeness
-2.7990634,22.890692,witnessed
25.229797,30.413866,professions
-27.594843,0.7406993,dead
-27.609974,0.76860636,alive
-9.2707205,9.919855,sole
30.402323,11.556399,marking
-2.923355,-1.1692108,adoration
3.0571508,-17.841766,uppermost
23.33258,-15.602841,joyously
-18.807854,32.36126,interpret
29.86355,49.32422,error
30.325249,39.56351,attraction
-30.884075,-44.17675,ends
-42.533096,19.85914,supplication
-2.8791919,-15.067772,swelling
35.030655,37.606934,resentment
24.95015,15.210359,emotions
39.616306,10.221694,embarrassment
20.255821,14.961258,indispensable
-14.544831,2.0008876,proudly
11.294093,-22.88634,indescribable
31.505842,17.29092,irritation
29.573027,-31.745058,trembling
8.86269,4.706341,dangers
31.676067,33.567818,solicitous
22.862795,16.930115,needed
9.506968,-55.089893,curled
-30.482212,5.2837405,overthrow
22.049067,20.159037,development
-8.81639,-28.110973,blow
-7.680575,17.646132,humiliation
-17.637987,-11.188147,doubled
8.225054,-22.175156,dubious
-7.4550505,-47.201164,thick
25.695433,-10.976837,headed
40.796947,5.659003,instant
20.951998,30.496195,indebted
1.3937511,-22.882093,start
36.27836,39.686172,shewn
18.220667,40.694534,respects
15.714538,-22.31708,sunk
41.127216,25.737028,proposals
-13.086896,33.429073,insulted
7.128554,29.542883,pretended
-12.123913,1.9223003,sighs
-34.98037,-16.38229,abundance
-27.815474,24.430393,devise
8.402517,60.28762,younger
-0.012415359,-7.125639,ancient
20.548025,-20.921799,landed
32.42856,0.7425215,belonged
29.204025,38.461193,honesty
13.283595,31.067827,courtesy
27.541882,45.215496,motive
3.2108524,43.250156,warrant
18.896091,-7.3143835,ordinary
36.924236,33.453472,observation
26.441286,3.7833004,trick
36.14458,30.96669,introducing
48.32223,-1.4427559,william
41.55062,34.992477,explanation
12.376949,13.718117,future
36.963367,24.533691,continuing
28.76419,13.531218,temporary
2.105803,-45.928116,gloom
23.069534,14.7106285,operation
35.185776,24.927975,softened
10.647244,-7.5816007,brighter
34.453903,3.4712608,further
-17.111097,-13.948342,asunder
0.05570875,-20.039368,atmosphere
-9.87447,-34.80982,frost
0.3315187,-17.95111,freeze
-12.00136,32.09196,prisoner
21.001446,43.835075,excuses
6.4716253,22.639866,confine
-29.602179,23.360563,wise
25.81211,14.527027,seclusion
45.22699,-39.426083,cleared
-25.936382,-40.610447,hanging
1.0479522,-4.1754675,feminine
54.588825,24.80056,bath
30.703295,24.383614,compliance
38.899025,28.367395,regretted
36.389355,29.70391,impossibility
-8.068125,15.810345,retain
-12.720751,7.4560103,commands
35.20966,9.695943,announced
36.78303,4.8733025,solemnity
1.7785633,-25.341179,lonely
43.302452,10.932814,recovered
44.32564,27.99599,penance
-30.43355,4.792057,destroy
-19.76155,-39.33067,feeding
-5.608657,19.702547,confession
34.700474,13.702684,renewed
-13.174891,5.5756526,lowly
29.247448,34.13088,modesty
26.5501,28.739246,attaching
-25.7944,15.181344,abundantly
25.80084,29.76516,dignity
1.9470228,26.113653,welfare
6.513651,25.901093,minded
-5.098972,27.030787,promote
23.394913,27.339296,method
14.367736,-23.67002,striving
39.219727,32.083702,composure
27.813284,42.94507,betraying
33.425144,29.310902,maintained
28.357586,-7.4876127,non
39.300766,13.3953,resolutely
29.59165,27.40945,inevitable
-22.198824,32.107006,strive
37.109417,36.33994,evident
40.843376,32.15894,removal
17.228464,42.003414,moderation
-16.639536,11.496117,wound
19.466354,45.586636,cure
2.826996,-35.76026,distant
-32.530697,-22.934387,flies
-3.1181498,35.94509,begins
1.5775542,24.708935,restored
-26.264524,28.173536,suffer
-5.408858,31.435795,suffered
16.302597,50.64708,temptation
22.885918,41.20365,announce
-0.3586742,-24.535347,ending
1.0320833,27.626518,perceived
34.029,34.514606,arguments
10.287135,-24.856464,unnatural
2.619986,2.7065058,luxurious
40.163185,21.072783,contrived
-62.589836,-0.17350003,conceived
3.424405,-20.002333,limb
22.196741,25.93567,amount
36.38665,-11.301096,rid
18.505833,-22.959679,watering
11.405867,27.631659,proves
10.610556,-29.750265,interior
-8.09166,6.115869,vigour
34.659023,-5.921438,messages
-11.471149,42.90941,rightly
42.96788,-15.3497715,simply
-20.207842,44.369564,mark
33.327827,33.609207,opposition
30.263426,31.477512,situations
-8.885283,32.51907,provide
39.996,-34.096317,loud
-23.395704,21.511768,hearts
28.7918,39.407467,principle
17.153168,-44.308483,bending
3.1794147,-0.5458384,transported
-9.694334,15.853389,obedience
38.404114,-36.626446,burst
-27.455835,20.573454,nought
33.60573,16.675331,roused
31.308039,20.987082,opposed
-23.727327,-28.06794,yielding
25.174074,34.619865,notions
23.071093,7.0026746,expert
5.705144,27.310415,hit
42.828594,-15.52489,singular
23.579456,-1.0373808,french
2.8570907,16.848665,treasure
13.244624,11.328663,virtues
-46.927788,-7.979687,throughout
25.604729,41.627132,enable
-19.624414,31.022196,require
-1.3376921,-21.399128,breathing
-49.12397,2.005601,king
0.3374051,22.609701,practised
29.508007,35.0024,display
25.046604,-46.533997,puppy
-30.72211,15.649042,sins
24.694311,13.351745,presumed
-37.751755,-20.458689,waste
23.196648,-42.705647,floor
16.707575,3.370595,sized
37.86138,16.044521,apartment
32.627346,-26.34018,knitting
30.53185,24.551237,warmest
-45.9765,17.331985,thanks
15.475229,35.703487,coles
2.5951982,13.039881,ceremonies
28.590809,-13.601115,ball
17.881144,41.99318,commendation
14.62758,35.11357,handsomely
-13.393026,-11.473419,wander
32.122517,-46.019703,jumped
49.256336,-15.331785,usher
23.98706,-22.647995,dancing
42.295574,8.455379,inquiring
33.61698,21.372894,unexpected
50.340767,37.631447,miss_fairfax
51.966087,-14.020151,eagerly
24.953753,-1.9595445,hunting
-32.281082,8.231368,hid
6.5049324,-44.4227,crosses
55.522545,-17.400053,'--
-0.75552607,50.004276,ma_am
-31.945648,18.013906,god
30.786327,-34.58945,spectacles
7.504429,35.466087,handwriting
36.314953,-12.878627,beautifully
-20.581144,-0.30474973,deaf
38.059532,-18.245224,twice
5.2140102,-24.582312,pondering
34.839542,-40.54254,meanwhile
31.413479,-8.056418,raising
19.71405,15.970069,remarkable
